apprenant_id,profil_candidat,age,formation,mode_formation,duree_formation_jours,score_test_initial,taux_presence,score_tp,score_theorique,date_inscription,mois_inscription,annee_inscription
4148,Etudiant,31,TIA Portal,Continue,5,26.93,89.6,76.33,72.7,2023-02-24,2,2023
4149,Employé,30,EPLAN,Continue,5,52.17,90.85,93.7,82.73,2022-05-16,5,2022
4150,Employé,38,Maintenance industrielle,Continue,5,50.69,61.78,65.73,54.18,2021-09-07,9,2021
4151,Etudiant,18,TIA Portal,Weekend,5,36.29,95.8,83.09,,2022-02-04,2,2022
4152,Etudiant,21,TIA Portal,Continue,5,69.63,95.57,83.78,94.24,2021-10-06,10,2021
4153,Employé,36,EPLAN,Continue,5,31.22,81.28,77.71,78.52,2024-01-23,1,2024
4154,Etudiant,18,TIA Portal,Continue,5,41.64,69.94,,97.45,2021-04-29,4,2021
4155,Etudiant,29,TIA Portal,Continue,5,53.33,83.69,97.62,82.95,2022-08-01,8,2022
4156,Etudiant,32,TIA Portal,Weekend,5,72.03,82.32,75.7,81.09,2024-08-25,8,2024
4157,Employé,38,SolidWorks,1 fois par semaine,5,45.11,68.92,58.4,78.64,2023-09-14,9,2023
4158,Pris en charge par entreprise,39,Maintenance industrielle,1 fois par semaine,5,43.92,84.13,72.5,54.65,2021-04-09,4,2021
4159,Pris en charge par entreprise,19,SCADA,Continue,5,54.77,91.89,58.89,71.58,2025-05-26,5,2025
4160,Employé,49,SolidWorks,Weekend,5,39.0,92.24,89.94,75.49,2025-05-15,5,2025
4161,Employé,32,SolidWorks,Continue,5,62.55,62.39,80.67,65.26,2025-05-16,5,2025
4162,Etudiant,31,TIA Portal,1 fois par semaine,5,34.92,67.89,85.0,80.66,2022-05-13,5,2022
4163,Employé,36,SolidWorks,1 fois par semaine,5,69.39,86.73,79.66,52.28,2021-10-22,10,2021
4164,Etudiant,28,TIA Portal,Weekend,5,36.34,94.39,82.27,75.36,2024-08-10,8,2024
4165,Employé,47,SolidWorks,1 fois par semaine,5,79.56,80.85,64.68,93.24,2020-04-01,4,2020
4166,Etudiant,32,TIA Portal,Continue,5,38.99,88.3,71.39,75.89,2022-09-25,9,2022
4167,Etudiant,23,TIA Portal,Weekend,5,72.73,60.84,82.85,52.6,2020-06-25,6,2020
4168,Etudiant,21,TIA Portal,1 fois par semaine,5,43.84,84.34,79.58,91.04,2021-06-07,6,2021
4169,Etudiant,26,TIA Portal,Continue,5,34.76,98.48,94.97,75.85,2021-10-21,10,2021
4170,Etudiant,22,TIA Portal,Weekend,5,33.57,86.44,38.12,,2021-07-05,7,2021
4171,Etudiant,21,TIA Portal,Continue,5,71.01,96.89,94.15,66.55,2025-09-30,9,2025
4172,Pris en charge par entreprise,19,SCADA,1 fois par semaine,5,38.53,82.64,63.88,80.57,2020-06-09,6,2020
4173,Etudiant,23,TIA Portal,Continue,5,40.31,93.74,84.79,80.27,2021-08-24,8,2021
4174,Employé,43,SolidWorks,Weekend,5,31.82,64.97,74.3,58.89,2020-08-17,8,2020
4175,Pris en charge par entreprise,35,Maintenance industrielle,Continue,5,77.68,64.94,69.38,72.58,2021-11-12,11,2021
4176,Pris en charge par entreprise,45,SCADA,,5,34.68,64.81,90.55,61.74,2022-11-23,11,2022
4177,Employé,46,SolidWorks,Weekend,5,34.85,79.55,43.49,78.99,2022-01-07,1,2022
4178,Pris en charge par entreprise,40,Maintenance industrielle,Weekend,5,76.63,73.21,50.92,82.61,2025-10-17,10,2025
4179,Etudiant,20,TIA Portal,1 fois par semaine,5,74.05,88.77,66.24,99.91,2024-07-18,7,2024
4180,Etudiant,26,TIA Portal,Continue,5,34.93,96.1,95.54,75.41,2020-03-17,3,2020
4181,Etudiant,28,TIA Portal,Continue,5,71.88,84.77,74.01,78.35,2023-03-07,3,2023
4182,Employé,38,EPLAN,1 fois par semaine,5,34.99,68.53,66.03,66.76,2020-12-17,12,2020
4183,Employé,41,EPLAN,Weekend,5,25.07,97.24,64.32,77.95,2022-06-06,6,2022
4184,Etudiant,28,TIA Portal,1 fois par semaine,5,69.22,81.11,,94.61,2025-01-13,1,2025
4185,Etudiant,23,TIA Portal,Weekend,5,66.29,88.8,30.8,81.68,2025-04-14,4,2025
4186,Employé,31,EPLAN,Weekend,5,37.68,95.62,88.37,61.12,2025-05-26,5,2025
4187,Etudiant,29,TIA Portal,Continue,5,25.41,99.59,65.61,86.67,2021-11-29,11,2021
4188,Employé,43,SolidWorks,week-end,5,32.39,80.24,70.61,75.52,2022-06-17,6,2022
4189,Employé,41,EPLAN,Weekend,5,66.26,92.32,90.47,93.65,2024-08-09,8,2024
4190,Employé,46,EPLAN,Continue,5,77.88,82.67,78.55,84.38,2021-08-07,8,2021
4191,Employé,30,Maintenance industrielle,1 fois par semaine,5,35.54,79.46,53.77,57.23,2022-01-14,1,2022
4192,Pris en charge par entreprise,28,Maintenance industrielle,1 fois par semaine,5,69.1,81.51,36.11,69.41,2025-09-23,9,2025
4193,Etudiant,29,SolidWorks,Weekend,5,33.68,79.37,70.07,63.89,2022-12-19,12,2022
4194,Employé,36,EPLAN,Weekend,5,60.78,76.84,77.33,58.33,2021-11-17,11,2021
4195,Employé,36,SolidWorks,Weekend,5,25.02,88.95,78.21,57.82,2023-11-04,11,2023
4196,Etudiant,22,TIA Portal,1 fois par semaine,5,55.12,69.99,67.23,31.82,2025-01-31,1,2025
4197,Etudiant,28,TIA Portal,Weekend,5,36.15,84.66,73.09,96.11,2020-10-08,10,2020
4198,Etudiant,27,TIA Portal,1 fois par semaine,5,75.55,88.52,66.92,71.18,2022-07-30,7,2022
4199,Etudiant,20,TIA Portal,Continue,5,37.39,95.68,84.21,52.47,2024-03-29,3,2024
4200,Employé,41,SolidWorks,1 fois par semaine,5,43.91,57.16,52.06,38.33,2024-04-27,4,2024
4201,Pris en charge par entreprise,43,Maintenance industrielle,Weekend,5,70.44,94.42,94.46,79.65,2021-06-25,6,2021
4202,Etudiant,30,TIA Portal,week-end,5,46.3,97.81,77.79,81.47,2021-03-20,3,2021
4203,Etudiant,29,TIA Portal,Weekend,5,34.3,85.95,74.33,77.07,2020-03-08,3,2020
4204,Pris en charge par entreprise,31,SCADA,Continue,5,52.85,90.86,79.21,89.73,2022-04-08,4,2022
4205,Etudiant,25,TIA Portal,Weekend,5,70.4,76.23,71.44,94.41,2025-11-11,11,2025
4206,Etudiant,19,SolidWorks,Weekend,5,45.99,98.09,55.47,59.67,2025-08-27,8,2025
4207,Employé,29,SolidWorks,Weekend,5,27.97,86.83,51.67,56.34,2024-09-15,9,2024
4208,Employé,21,SolidWorks,Weekend,5,42.99,72.41,91.28,70.67,2021-09-04,9,2021
4209,Etudiant,27,TIA Portal,Weekend,5,77.27,76.17,67.72,98.59,2021-01-29,1,2021
4210,Etudiant,30,TIA Portal,Weekend,5,24.32,84.71,,91.41,2021-12-27,12,2021
4211,Etudiant,18,TIA Portal,Continue,5,44.51,69.37,97.67,72.7,2025-05-03,5,2025
4212,Employé,21,SolidWorks,Continue,5,58.88,51.71,87.64,81.05,2020-06-08,6,2020
4213,Employé,29,SolidWorks,1 fois par semaine,5,24.71,68.99,89.14,85.86,2025-12-16,12,2025
4214,Etudiant,30,TIA Portal,Weekend,5,40.7,83.67,77.13,92.1,2025-08-23,8,2025
4215,Employé,46,EPLAN,1 fois par semaine,5,76.43,87.88,61.81,64.79,2021-04-26,4,2021
4216,Pris en charge par entreprise,44,Maintenance industrielle,1/sem,5,21.84,94.39,54.86,92.08,2021-01-16,1,2021
4217,Etudiant,30,TIA Portal,Continue,5,65.1,89.36,40.12,83.22,2025-05-29,5,2025
4218,Etudiant,21,SolidWorks,Weekend,5,70.48,91.95,67.61,93.2,2021-06-17,6,2021
4219,Employé,27,EPLAN,continu,5,36.62,96.52,65.08,85.03,2020-01-05,1,2020
4220,Etudiant,26,TIA Portal,1 fois par semaine,5,32.88,83.91,94.94,80.25,2024-11-02,11,2024
4221,Etudiant,32,TIA Portal,Continue,5,74.89,93.85,78.24,91.17,2025-11-08,11,2025
4222,Employé,20,SolidWorks,1 fois par semaine,5,65.84,69.27,91.08,83.97,2024-09-19,9,2024
4223,Pris en charge par entreprise,32,Maintenance industrielle,1 fois par semaine,5,26.8,92.59,60.22,89.97,2024-02-26,2,2024
4224,Pris en charge par entreprise,19,Maintenance industrielle,1 fois par semaine,5,32.73,68.87,67.44,34.77,2020-06-26,6,2020
4225,Employé,42,SolidWorks,Weekend,5,57.28,97.39,87.41,58.48,2025-12-10,12,2025
4226,Employé,42,EPLAN,Continue,5,45.17,73.2,85.3,76.83,2024-10-23,10,2024
4227,Etudiant,18,TIA Portal,1 fois par semaine,5,50.25,44.47,47.57,71.02,2022-07-28,7,2022
4228,Employé,23,EPLAN,Continue,5,77.09,65.93,68.93,87.48,2025-05-28,5,2025
4229,Etudiant,27,SolidWorks,Continue,5,45.21,67.49,50.87,55.05,2024-04-10,4,2024
4230,Etudiant,25,TIA Portal,1 fois par semaine,5,72.9,77.9,99.67,74.81,2023-12-06,12,2023
4231,Employé,20,EPLAN,1 fois par semaine,5,59.64,80.89,35.01,58.21,2021-02-04,2,2021
4232,Employé,44,SolidWorks,Weekend,5,27.3,,66.25,83.88,2024-10-08,10,2024
4233,Etudiant,26,TIA Portal,Continue,5,64.67,75.24,88.02,85.34,2021-07-02,7,2021
4234,Pris en charge par entreprise,35,SCADA,1 fois par semaine,5,51.21,68.7,73.85,87.95,2022-11-08,11,2022
4235,Etudiant,23,TIA Portal,1 fois par semaine,5,33.51,89.75,73.22,80.49,2025-05-08,5,2025
4236,Etudiant,18,TIA Portal,Continue,5,37.37,65.39,70.44,85.86,2022-08-10,8,2022
4237,Etudiant,30,TIA Portal,1 fois par semaine,5,53.44,95.69,73.77,76.68,2020-12-09,12,2020
4238,Employé,33,Maintenance industrielle,Continue,5,56.1,76.38,51.2,51.2,2023-03-06,3,2023
4239,Employé,24,EPLAN,1 fois par semaine,5,78.09,84.55,54.14,80.87,2024-07-31,7,2024
4240,Etudiant,20,TIA Portal,Continue,5,71.28,67.45,80.01,95.27,2022-11-21,11,2022
4241,Employé,40,EPLAN,1 fois par semaine,5,32.35,65.82,81.26,50.36,2022-02-13,2,2022
4242,Etudiant,21,TIA Portal,,5,66.44,91.95,86.58,68.28,2020-01-23,1,2020
4243,Employé,26,Maintenance industrielle,Weekend,5,20.5,77.19,85.14,94.62,2020-01-30,1,2020
4244,Etudiant,22,SolidWorks,Continue,5,27.79,99.47,52.51,80.73,2025-11-10,11,2025
4245,Etudiant,20,TIA Portal,Weekend,5,31.98,80.97,73.31,80.32,2021-04-27,4,2021
4246,Pris en charge par entreprise,32,SCADA,1 fois par semaine,5,55.83,93.83,88.52,57.53,2025-10-29,10,2025
4247,Etudiant,25,TIA Portal,Continue,5,31.68,99.2,39.11,80.59,2020-01-30,1,2020
4248,Etudiant,23,TIA Portal,Continue,5,41.92,71.25,89.93,78.16,2024-03-16,3,2024
4249,Employé,35,SolidWorks,1 fois par semaine,5,34.57,92.04,91.75,54.25,2022-04-21,4,2022
4250,Pris en charge par entreprise,36,SCADA,1 fois par semaine,5,40.24,60.88,66.69,81.9,2023-07-17,7,2023
4251,Etudiant,25,TIA Portal,1 fois par semaine,5,76.55,87.19,32.35,41.18,2024-08-01,8,2024
4252,Etudiant,32,TIA Portal,1 fois par semaine,5,79.84,89.81,70.75,66.96,2024-01-23,1,2024
4253,Etudiant,27,TIA Portal,Continue,5,61.14,79.09,69.24,97.55,2021-03-12,3,2021
4254,Employé,24,SolidWorks,Weekend,5,54.34,66.48,74.83,85.84,2021-09-25,9,2021
4255,Etudiant,27,TIA Portal,Continue,5,62.51,84.67,76.64,40.81,2024-10-11,10,2024
4256,Employé,23,EPLAN,Continue,5,66.3,95.9,72.27,92.56,2022-11-04,11,2022
4257,Pris en charge par entreprise,31,SCADA,Continue,5,64.34,97.25,,82.87,2022-12-06,12,2022
4258,Etudiant,18,SolidWorks,Continue,5,24.91,89.84,,74.74,2024-09-30,9,2024
4259,Etudiant,26,TIA Portal,1 fois par semaine,5,38.62,70.55,81.34,97.47,2024-02-06,2,2024
4260,Etudiant,20,TIA Portal,Weekend,5,40.61,94.81,74.01,44.63,2023-02-02,2,2023
4261,Etudiant,31,TIA Portal,Continue,5,42.16,95.55,79.4,73.52,2024-06-15,6,2024
4262,Pris en charge par entreprise,22,Maintenance industrielle,Continue,5,40.66,74.69,55.81,88.58,2022-04-14,4,2022
4263,Etudiant,24,TIA Portal,Weekend,5,67.23,67.32,84.54,95.15,2024-08-19,8,2024
4264,Etudiant,32,TIA Portal,1 fois par semaine,5,64.86,94.99,94.09,74.87,2025-05-30,5,2025
4265,Employé,24,EPLAN,Continue,5,20.28,95.4,74.65,38.18,2022-01-02,1,2022
4266,Etudiant,20,TIA Portal,1 fois par semaine,5,37.78,64.04,97.03,79.15,2024-02-25,2,2024
4267,Employé,48,EPLAN,Continue,5,57.42,98.68,67.72,63.62,2025-06-04,6,2025
4268,Etudiant,21,TIA Portal,Continue,5,27.22,81.32,81.12,73.81,2022-11-05,11,2022
4269,Pris en charge par entreprise,43,Maintenance industrielle,Weekend,5,24.27,99.75,66.87,,2023-06-10,6,2023
4270,Pris en charge par entreprise,24,SCADA,Weekend,5,69.7,77.8,87.54,,2023-11-11,11,2023
4271,Employé,41,EPLAN,1 fois par semaine,5,47.16,81.33,41.7,89.32,2024-06-18,6,2024
4272,Pris en charge par entreprise,19,SCADA,Continue,5,71.34,70.64,52.37,90.01,2021-07-19,7,2021
4273,Etudiant,26,TIA Portal,1 fois par semaine,5,69.41,95.96,72.67,88.75,2021-05-02,5,2021
4274,Etudiant,24,SolidWorks,Weekend,5,73.6,77.75,36.39,74.88,2022-07-30,7,2022
4275,Employé,33,SolidWorks,Weekend,5,22.9,92.58,88.67,54.57,2025-01-03,1,2025
4276,Employé,30,SolidWorks,Weekend,5,31.17,63.19,65.62,74.22,2021-10-24,10,2021
4277,Etudiant,25,TIA Portal,Weekend,5,37.77,91.53,93.4,50.46,2021-02-14,2,2021
4278,Etudiant,23,TIA Portal,Weekend,5,28.17,79.61,93.1,78.99,2022-05-28,5,2022
4279,Etudiant,23,TIA Portal,1 fois par semaine,5,49.13,60.22,71.61,91.56,2025-09-13,9,2025
4280,Etudiant,26,TIA Portal,1 fois par semaine,5,67.94,69.05,52.21,83.02,2024-06-28,6,2024
4281,Etudiant,21,TIA Portal,Weekend,5,77.07,67.75,67.24,77.47,2023-10-18,10,2023
4282,Employé,44,EPLAN,Continue,5,73.37,90.07,77.05,75.03,2020-08-01,8,2020
4283,Etudiant,28,TIA Portal,Continue,5,47.44,79.09,79.16,80.02,2021-10-20,10,2021
4284,Etudiant,22,TIA Portal,Continue,5,58.19,66.39,72.94,80.96,2024-05-12,5,2024
4285,Employé,42,SolidWorks,Continue,5,33.84,70.27,92.9,88.27,2020-01-22,1,2020
4286,Employé,34,SolidWorks,Continue,5,44.18,80.16,56.54,51.34,2021-01-08,1,2021
4287,Pris en charge par entreprise,37,Maintenance industrielle,Weekend,5,72.27,60.79,92.01,73.7,2021-08-18,8,2021
4288,Employé,24,SolidWorks,1 fois par semaine,5,21.75,76.97,74.2,85.13,2025-04-15,4,2025
4289,Etudiant,28,TIA Portal,Weekend,5,51.97,87.12,76.01,81.87,2024-11-18,11,2024
4290,Pris en charge par entreprise,32,Maintenance industrielle,Continue,5,72.37,80.71,30.12,80.25,2020-12-27,12,2020
4291,Employé,42,SolidWorks,Continue,5,27.32,83.92,56.92,56.0,2020-09-19,9,2020
4292,Etudiant,32,TIA Portal,1 fois par semaine,5,78.95,73.06,72.15,91.83,2022-12-13,12,2022
4293,Employé,31,SolidWorks,Weekend,5,20.74,67.32,63.29,50.96,2022-06-27,6,2022
4294,Pris en charge par entreprise,30,SCADA,1 fois par semaine,5,73.17,92.39,92.49,57.64,2024-02-27,2,2024
4295,Etudiant,28,TIA Portal,Continue,5,41.22,96.23,65.33,73.3,2020-11-23,11,2020
4296,Etudiant,29,TIA Portal,Continue,5,27.96,80.43,73.23,79.77,2020-06-03,6,2020
4297,Etudiant,30,TIA Portal,1 fois par semaine,5,29.44,,97.21,95.77,2024-04-23,4,2024
4298,Etudiant,27,TIA Portal,Continue,5,62.07,80.45,80.99,79.38,2024-06-29,6,2024
4299,Etudiant,23,TIA Portal,Weekend,5,72.24,95.16,46.15,73.52,2025-11-04,11,2025
4300,Employé,45,SolidWorks,Continue,5,58.46,87.66,52.35,92.27,2023-03-19,3,2023
4301,Etudiant,25,TIA Portal,Continue,5,75.72,94.34,71.53,71.94,2020-08-23,8,2020
4302,Pris en charge par entreprise,46,SCADA,,5,70.55,73.14,71.26,72.12,2021-12-18,12,2021
4303,Employé,26,Maintenance industrielle,Continue,5,20.54,88.48,50.83,56.66,2025-07-17,7,2025
4304,Employé,27,SolidWorks,1 fois par semaine,5,60.17,86.12,67.02,80.77,2024-12-03,12,2024
4305,Pris en charge par entreprise,21,Maintenance industrielle,1 fois par semaine,5,38.28,82.86,60.28,40.29,2020-02-13,2,2020
4306,Etudiant,18,TIA Portal,Continue,5,47.27,81.13,84.51,96.1,2022-04-06,4,2022
4307,Etudiant,31,SolidWorks,Weekend,5,25.64,82.04,64.67,56.01,2025-10-23,10,2025
4308,Employé,41,EPLAN,Weekend,5,36.93,93.99,72.02,83.6,2023-03-17,3,2023
4309,Pris en charge par entreprise,35,Maintenance industrielle,1 fois par semaine,5,57.96,96.64,54.94,69.11,2022-03-08,3,2022
4310,Employé,28,Maintenance industrielle,Continue,5,33.1,64.51,50.8,51.51,2020-05-17,5,2020
4311,Etudiant,18,TIA Portal,Weekend,5,58.85,82.75,81.9,75.44,2025-09-22,9,2025
4312,Pris en charge par entreprise,46,SCADA,Weekend,5,75.38,96.74,88.03,77.1,2025-10-13,10,2025
4313,Etudiant,24,TIA Portal,1 fois par semaine,5,20.3,65.39,80.89,79.28,2022-08-06,8,2022
4314,Pris en charge par entreprise,45,Maintenance industrielle,1 fois par semaine,5,67.15,76.51,72.38,51.82,2021-11-25,11,2021
4315,Pris en charge par entreprise,27,SCADA,Weekend,5,58.48,63.56,90.18,94.92,2020-05-27,5,2020
4316,Etudiant,26,TIA Portal,1 fois par semaine,5,22.8,64.54,,69.21,2024-01-13,1,2024
4317,Employé,44,EPLAN,Weekend,5,67.41,96.16,56.46,79.75,2022-09-06,9,2022
4318,Etudiant,32,TIA Portal,Continue,5,33.47,77.85,50.46,44.8,2020-01-02,1,2020
4319,Etudiant,29,TIA Portal,1 fois par semaine,5,35.95,87.55,91.31,80.74,2021-10-06,10,2021
4320,Employé,45,SolidWorks,1 fois par semaine,5,25.61,65.56,77.58,80.97,2020-12-21,12,2020
4321,Employé,42,SolidWorks,Continue,5,52.06,60.88,73.07,71.4,2023-02-04,2,2023
4322,Pris en charge par entreprise,20,SCADA,Weekend,5,49.89,,44.47,75.09,2024-06-24,6,2024
4323,Employé,39,EPLAN,Weekend,5,40.83,,78.98,77.58,2023-12-17,12,2023
4324,Etudiant,24,SolidWorks,1 fois par semaine,5,30.13,60.8,82.36,78.93,2024-06-06,6,2024
4325,Pris en charge par entreprise,31,Maintenance industrielle,Weekend,5,70.28,99.69,73.39,80.68,2024-07-18,7,2024
4326,Pris en charge par entreprise,43,SCADA,Weekend,5,72.58,79.69,70.23,,2022-03-31,3,2022
4327,Etudiant,26,TIA Portal,Continue,5,52.43,,65.05,84.6,2025-10-21,10,2025
4328,Pris en charge par entreprise,32,SCADA,week-end,5,34.65,84.84,76.58,93.74,2020-03-03,3,2020
4329,Etudiant,19,TIA Portal,Continue,5,25.77,60.32,77.65,78.79,2020-10-08,10,2020
4330,Pris en charge par entreprise,41,Maintenance industrielle,1 fois par semaine,5,72.11,82.77,59.08,53.17,2021-01-04,1,2021
4331,Etudiant,31,TIA Portal,Continue,5,25.76,85.18,92.05,73.74,2023-03-11,3,2023
4332,Etudiant,24,TIA Portal,Continue,5,20.79,71.88,86.31,89.07,2023-11-26,11,2023
4333,Etudiant,21,TIA Portal,Weekend,5,48.16,89.07,81.49,95.67,2023-11-24,11,2023
4334,Employé,35,EPLAN,Continue,5,63.88,75.1,69.97,62.82,2023-02-06,2,2023
4335,Etudiant,25,TIA Portal,1 fois par semaine,5,47.45,88.71,96.36,95.15,2022-07-15,7,2022
4336,Etudiant,28,TIA Portal,Continue,5,23.08,65.75,70.74,65.91,2022-03-07,3,2022
4337,Employé,22,SolidWorks,1 fois par semaine,5,61.4,96.55,54.05,62.89,2025-02-05,2,2025
4338,Pris en charge par entreprise,23,SCADA,Weekend,5,58.54,95.18,93.75,75.13,2024-07-12,7,2024
4339,Etudiant,31,TIA Portal,Weekend,5,60.89,66.03,32.34,96.11,2020-01-20,1,2020
4340,Etudiant,28,TIA Portal,Continue,5,32.67,97.54,80.86,76.03,2022-12-05,12,2022
4341,Etudiant,24,TIA Portal,Weekend,5,67.74,82.31,97.94,94.73,2021-12-17,12,2021
4342,Etudiant,32,TIA Portal,Continue,5,48.75,48.16,94.53,82.93,2024-07-25,7,2024
4343,Pris en charge par entreprise,32,Maintenance industrielle,Weekend,5,52.18,93.61,41.37,58.07,2025-09-04,9,2025
4344,Pris en charge par entreprise,43,Maintenance industrielle,1 fois par semaine,5,52.75,63.34,75.8,94.27,2021-03-12,3,2021
4345,Employé,18,SolidWorks,Weekend,5,37.21,66.77,63.09,85.75,2020-10-23,10,2020
4346,Etudiant,25,TIA Portal,Continue,5,35.01,71.62,82.17,66.39,2025-08-22,8,2025
4347,Employé,21,Maintenance industrielle,Continue,5,20.29,79.09,84.34,,2023-04-20,4,2023
4348,Employé,46,SolidWorks,Continue,5,43.8,73.84,78.42,53.85,2023-10-24,10,2023
4349,Pris en charge par entreprise,42,Maintenance industrielle,1 fois par semaine,5,49.11,,92.61,63.13,2021-04-24,4,2021
4350,Employé,18,EPLAN,Weekend,5,64.57,67.44,60.19,55.81,2025-10-03,10,2025
4351,Employé,28,Maintenance industrielle,Continue,5,24.0,87.29,92.57,82.04,2022-11-21,11,2022
4352,Employé,35,SolidWorks,1 fois par semaine,5,75.44,62.23,83.37,72.47,2022-10-21,10,2022
4353,Etudiant,31,TIA Portal,1 fois par semaine,5,35.84,74.46,81.62,68.85,2024-12-18,12,2024
4354,Pris en charge par entreprise,39,SCADA,1 fois par semaine,5,42.0,,75.19,61.11,2024-03-24,3,2024
4355,Employé,28,SolidWorks,,5,22.9,89.2,93.97,85.85,2025-06-03,6,2025
4356,Employé,27,SolidWorks,Weekend,5,59.19,95.35,68.58,56.81,2022-09-23,9,2022
4357,Etudiant,28,TIA Portal,Weekend,5,62.54,63.15,92.49,69.27,2023-10-23,10,2023
4358,Employé,47,SolidWorks,1 fois par semaine,5,75.73,91.4,58.52,59.52,2025-02-22,2,2025
4359,Employé,34,SolidWorks,Weekend,5,40.21,95.83,75.06,85.42,2025-03-02,3,2025
4360,Etudiant,21,TIA Portal,Continue,5,35.44,98.96,76.0,67.96,2020-04-22,4,2020
4361,Etudiant,25,TIA Portal,1 fois par semaine,5,63.57,83.18,81.26,91.18,2025-05-28,5,2025
4362,Employé,32,SolidWorks,Weekend,5,62.41,73.1,59.97,59.9,2021-04-21,4,2021
4363,Employé,43,Maintenance industrielle,1 fois par semaine,5,76.23,72.88,92.63,92.94,2022-11-22,11,2022
4364,Employé,33,SolidWorks,1 fois par semaine,5,32.32,75.16,94.57,86.34,2020-10-03,10,2020
4365,Etudiant,22,TIA Portal,Weekend,5,62.32,84.51,50.38,72.42,2024-04-16,4,2024
4366,Employé,30,EPLAN,1 fois par semaine,5,24.01,79.61,65.31,64.32,2022-06-21,6,2022
4367,Etudiant,26,TIA Portal,Weekend,5,48.82,86.15,98.48,92.62,2022-07-30,7,2022
4368,Etudiant,28,TIA Portal,Weekend,5,27.16,,90.34,71.51,2023-07-17,7,2023
4369,Etudiant,28,TIA Portal,Weekend,5,59.19,64.24,96.83,93.98,2024-08-16,8,2024
4370,Etudiant,23,TIA Portal,1 fois par semaine,5,56.09,99.06,70.73,95.49,2023-12-17,12,2023
4371,Etudiant,18,TIA Portal,1 fois par semaine,5,22.93,99.82,74.53,67.83,2025-10-16,10,2025
4372,Etudiant,23,TIA Portal,Weekend,5,39.18,89.87,87.99,87.88,2020-02-09,2,2020
4373,Etudiant,23,TIA Portal,1 fois par semaine,5,43.7,58.32,68.32,76.16,2022-12-14,12,2022
4374,Etudiant,30,TIA Portal,Weekend,5,34.88,98.14,99.75,88.74,2022-10-13,10,2022
4375,Employé,39,SolidWorks,Continue,5,22.32,68.55,82.85,59.58,2023-03-22,3,2023
4376,Etudiant,25,SolidWorks,1 fois par semaine,5,39.13,,53.55,62.46,2021-01-15,1,2021
4377,Etudiant,32,TIA Portal,1 fois par semaine,5,67.56,64.61,51.5,,2024-06-22,6,2024
4378,Pris en charge par entreprise,39,Maintenance industrielle,Continue,5,41.61,85.96,58.67,75.86,2023-11-01,11,2023
4379,Etudiant,22,TIA Portal,Continue,5,39.4,90.38,76.48,93.71,2020-11-07,11,2020
4380,Employé,32,SolidWorks,,5,76.51,94.39,58.28,70.91,2022-01-01,1,2022
4381,Etudiant,28,TIA Portal,Weekend,5,22.5,89.37,65.48,81.86,2025-05-05,5,2025
4382,Etudiant,19,TIA Portal,Weekend,5,66.04,96.94,66.95,99.22,2023-07-09,7,2023
4383,Employé,37,SolidWorks,Continue,5,48.99,80.84,85.58,44.13,2023-12-19,12,2023
4384,Employé,31,SolidWorks,week-end,5,76.67,87.1,53.9,76.66,2022-06-14,6,2022
4385,Pris en charge par entreprise,49,Maintenance industrielle,1 fois par semaine,5,43.61,74.78,84.14,58.58,2023-01-07,1,2023
4386,Employé,32,SolidWorks,Continue,5,62.48,47.76,30.99,86.64,2022-01-18,1,2022
4387,Pris en charge par entreprise,43,SCADA,1 fois par semaine,5,24.2,90.27,84.57,86.13,2022-02-17,2,2022
4388,Etudiant,22,TIA Portal,Weekend,5,75.73,94.79,95.78,97.82,2025-08-05,8,2025
4389,Etudiant,27,TIA Portal,Continue,5,40.67,66.96,79.19,84.91,2022-03-28,3,2022
4390,Etudiant,21,TIA Portal,week-end,5,51.44,61.15,92.67,89.4,2022-08-19,8,2022
4391,Etudiant,19,TIA Portal,1 fois par semaine,5,28.31,66.58,99.84,65.48,2022-09-18,9,2022
4392,Employé,49,SolidWorks,Weekend,5,76.73,95.81,65.98,62.65,2022-12-23,12,2022
4393,Employé,24,EPLAN,1 fois par semaine,5,60.38,71.82,61.8,48.41,2022-04-26,4,2022
4394,Etudiant,27,TIA Portal,Weekend,5,23.24,69.35,89.82,67.97,2022-07-27,7,2022
4395,Pris en charge par entreprise,33,SCADA,1 fois par semaine,5,29.31,60.58,83.37,81.2,2022-04-10,4,2022
4396,Pris en charge par entreprise,27,Maintenance industrielle,Weekend,5,43.99,71.88,,61.38,2022-10-19,10,2022
4397,Etudiant,19,TIA Portal,Continue,5,33.01,88.63,87.01,91.68,2023-12-29,12,2023
4398,Etudiant,18,TIA Portal,Continue,5,38.28,98.36,95.68,94.82,2021-09-30,9,2021
4399,Etudiant,31,TIA Portal,,5,79.85,72.51,98.77,85.35,2021-03-12,3,2021
4400,Etudiant,22,TIA Portal,1 fois par semaine,5,59.52,69.63,96.8,93.3,2021-05-06,5,2021
4401,Etudiant,29,TIA Portal,Weekend,5,75.33,95.52,96.31,65.41,2020-11-17,11,2020
4402,Employé,30,SolidWorks,Continue,5,46.15,94.1,93.47,71.31,2025-07-10,7,2025
4403,Etudiant,18,TIA Portal,1 fois par semaine,5,62.62,73.13,33.68,42.36,2020-01-28,1,2020
4404,Etudiant,18,TIA Portal,Weekend,5,47.58,62.75,78.86,74.5,2020-06-22,6,2020
